,Unnamed: 0,tweet,label
463,463,dodgeball team tonight is about to be fucking op    duncan falls  see you tonight  ,1
464,464,breaking news  stupid ass senator known to plagiarize speeches still doesnt know the functions of chr,1
465,465,if you still hate this nigga ,1
466,466,brooooo fuuuuccckkk that submission spot was fucking insane  ,0
467,467,actually disgusting how minging i look in any photo thats not taken by me  catfish 101,1
468,468,also  reading all the reviews of 80$ phones by like fuckin iphone 7 owners who are extremely vicious that the phone cant scratch their ass,1
469,469,if you like lil pump or whatever that stupid fucking  rapper  name is just god damn block me,1
470,470,you have always been an idiot ,1
471,471,join us today on the dc mall for pussy march 2 against evil fascist dictator drumpf ,1
472,472,thinking about the  what ifs  keeps getting my head fucked up  ,1
473,473,why arent swedish men fighting  must be bad shithouses eh ,1
474,474,if your nigga is cheating on you and you check the bitch before you check yo nigga you a stupid bitch  she dont owe y…,1
475,475,had a bad ass night with with my niggas and my girl ,1
476,476,im letting u know now  we not protesting when the laws shoot yo ass for this stupid phone case ,1
477,477,i wanna sit on his dick so bad,1
478,478,holy fuck the hardy boys    ,1
479,479,hate a nigga that try and run me   you cant wear this  you cant go out  you cant chill with them  likeeeeee is u my man or…,1
480,480,the idiots of this world ,1
481,481,you are an idiot  ,1
482,482,fucking liars  every evil they comitt will be blamed on isis  how about iraqi troops separating boys and detaining toturing them ,1
483,483,isis   us being run by an idiot,1
484,484,swear bitches niggas hate for no reason  like  what did i do to you  matter of fact  who tf isss you  y you tryna fck u…,1
485,485,yoooooo rise n grind  theres a bag out there  get the fuck up and get to it  lets go     ,1
486,486,i want to die im an annoying bitch who deserves death,1
487,487,and i still hate your ass  but i cant escape your ass,1
488,488,stop  letting  idiots  ruin  your  day ,1
489,489,her  you must be retarded if you think we fucking me ,0
490,490,hate wasp and bee season  wasps keep flying into the train and i keep having to change carriage ffs ,1
491,491,talamabout going to dates with your filters  no wonder that nigga was disappointed ,1
492,492,my 21st i wanna be in miami getting so fucked up      ,1
493,493,someone please buy nelle a one way ticket and put her annoying ass on a train   ,0
494,494,why this evil bastards records sealed  look at this time peace handout of the harvard law review   bo…,1
495,495,all these fuckers who thought email and a nebulous speech to goldman sachs were disqualifying look real fucking petty and…,1
496,496,theres always that one idiot in the class  stfu ,1
497,497,columbian niggas outchea tweaking on tv  getting disgusting for the camera,0
498,498,{flash} nigeria will die if govt  continues to neglect niger delta region – delta cleric  ajokparoghene  the…,1
499,499,you always ugly to bitches who dont like you,1
500,500,i put the js on the hoes look clueless i put the designers on the hoes get stupid,1
501,501,idiots are told by a man what to wear,1
502,502,annoying ass bitch,1
503,503,omg  i cant fucking spell  muckbang  also  play overwatch,1
504,504, see who is talking  krk is himself biggest  hutiya  idiots n frustrated in life  he put filters…,1
505,505,when your two friends  are too drunk to get they ass  out of the damn car    ,1
506,506,idiot banker does himself in ,1
507,507,if you dont want my puppy jumping on your dog  dont fucking bring him in my yard where my puppy is playing  stupid bitch ,1
508,508,thank them for what  making these nasty ass cookies ,0
509,509,this evening has been a terrible one  lemme take my ass to bed ,1
510,510,tes vraiment trop con   youre really fucking stupid ,1
511,511,this idiot is even trolling a trump thread about wounded warriors  literally all he does all day every day is trol…,1
512,512,what the triple fuck     what the hell is going on ,1
513,513,retweet if you fuck with this    ,1
514,514,bruh stupid as hell ,1
515,515,even the worst dads help shape their daughters by showing them how a man shouldnt act  bitches be crazy ,1
516,516,so sick of assadists stalking my account piss off blocked ,1
517,517,shes like  shut the fuck up  hes like  why you cursing  stop cursinggg  shes like  nooooo  i cant ,1
518,518,her    holding divorce papers     i fucking hate you  me    hands her a pepsi   her    rips off her clothes  ,1
519,519,oh hal   what is dogs hold over idiots like us  ,1
520,520,im fucking going to san francisco on tuesday            ,1
521,521,theyre absolutely fucking pathetic  i need to know what the hell is going on so i can sort out transpo…,1
522,522,damn   all my mom says is  you not too sick to be on that damn phone ,1
523,523,how damn sad is this  a satin on our country ,1
524,524,click here to watch the movie  bad ass bootys,1
525,525,im letting u know now  we not protesting when the laws shoot yo ass for this stupid phone case ,1
526,526,lightskin boys    are so evil damn,1
527,527,im forever thankful for the people that make stupid ass threads of stuff that makes me crack up,1
528,528,jesus  the get out sequel looks fucking terrifying,1
529,529,damn   all my mama say is  you not too sick to be on that damn phone ,1
530,530,if you still hate this nigga ,1
531,531,[snorts gigantic line of bubble gum flavored cocaine] oh man  lets watch some fuckin anime,1
532,532,yall  without a shred of fucking evidence   iraq and libya dropped the dollar then got invaded   syria did too   now u see why we hate them ,1
533,533,you should of joined my party when i wanted you bum idiots when you were on those bum accounts,1
534,534,my snapchat is chaotic evil bc i post videos of me drinking vinegar to piss people off,1
535,535,this horse faced ugly mother fucker needs to be exposed and made viral asap  and share  post on facebook and dro…,1
536,536,go cry yo ass to sleep   cuz stupid bitch yk he lying   ,1
537,537,fuck this nasty chick on this webiste ,1
538,538,benedict cumberbatch is a damn stupid name  i hope history doesnt remember him fondly  i hope his legacy becomes trash ,1
539,539,this is fucking disgusting ,1
540,540,stop feeling miserable you aint born a weakass bitch,1
541,541,yea yea yea yea yea my bitch she bad to the bone,1
542,542,see clapbacks  may i reach this level of being bad ass ,1
543,543,when somebody asks me why apostolic succession matters im just gonna play  bad bitch  and tell em they need to stop fuckin with the basics,1
544,544,gorsuch follows the freakin laws  if u didnt like his decisions  dont blame him liberal morons  change the freakin law dumbasses,1
545,545,why the fuck did you let that bitch steal your girl    ,1
546,546,i wanna hate tim tebow so bad but hes the nicest fucking dude in the world ,1
547,547,if you still hate this nigga ,1
548,548,this is the plot of passover u idiot,1
549,549,when your mom whoops ya ass but you still a bad bihhh ,1
550,550, yo momma had them ugly ass heels  not mine ,0
551,551,retweet if you fuck with this    ,1
552,552,im letting u know now  we not protesting when the laws shoot yo ass for this stupid phone case ,1
553,553,and they develop from nasty comments like body shaming think before you cunts speak body shaming kills pekple,1
554,554,he called her a pussy  so she retaliates by calling him a bitch  fighting sexism with sexism  so fucking stupid,1
555,555,dont be that girl  if so stay your ugly ass home  ,0
556,556,insane sticky note prank  he was pissed,1
557,557,i aint stupid  aint no dummy nigga ️,1
558,558,what the hell made you strike just on suspicion raised by anti assad sources  youre as bad as your predecessors,1
559,559,i hate my cancer moon ass she always makes me fall for scorpios or people with a lot of scorpio influence im tired…,1
560,560,tour   dublin   fucking hell     ️,1
561,561,i know how to drive  stick shift  and you cant handle a automatic  fuck  now isnt that pathetic  you probley dont know how to handle dick,1
562,562,if i can get my hands on a us vietnam flag sticker patch my bomber would look sick as hell ,1
563,563,thats one thing i despise   when women act like the hoodest niggas on earth  its disgusting to me ,1
564,564,there are a metric ton of idiots at,1
565,565,fucking stop killing us in the name of profits ,1
566,566,and once he called me an ungrateful bitch and retarded nigga in an argument  its how we argued  now…,1
567,567,cannot wait till i leave this working hell hole  a person never hates their job  they hate their supervisors ,1
568,568,imagine having no so you could call me a stupid bitch,1
569,569,i wanna be fucked   lets have a chat  ,1
570,570,the idiots shouting   keep hate off of this campus   are the ones thr…,1
571,571,me   i hate niggas   my crush   no you need me  me  ,1
572,572,layy ugly ass tried to hit me with a joke but why was it so corny  shes like i dont think i wanna be your friend anymore ,1
573,573,among my friends im called  the professor  because i am fucking stupid,1
574,574,you bitches not friends   yall just hate alike ,1
575,575,hate bitches that you gotta ask 200 questions to get to what you looking for ,1
576,576,if you fwm bitches gone hate on you just cause you with me,1
577,577,this is why pepsi is trash  how are you gonna have a nasty product and shitty ads for it,1
578,578,lmaooo on god if you believe in horoscopes unfollow me u retarded,1
579,579,if you cant make a deal with a politician youre a fucking idiot,1
